person_age,monthly_income_sar,home_ownership,employment_status,loan_amnt_sar,loan_int_rate,loan_percent_income,monthly_obligation_sar,dbr,eligible_sama
23,20921.88,rent,employee,63750.0,9.88,0.25,9414.84,0.45,0
26,9695.0,own,employee,27750.0,11.01,0.24,2326.8,0.24,1
24,21303.12,rent,employee,63750.0,7.51,0.25,9586.41,0.45,0
23,20173.75,rent,employee,63750.0,10.25,0.26,9279.92,0.46,0
22,9723.44,own,employee,9000.0,14.27,0.08,777.88,0.08,1
23,22747.81,rent,employee,63750.0,11.11,0.23,9781.56,0.43,0
25,22821.25,rent,employee,63750.0,6.91,0.23,9813.14,0.43,0
23,9743.12,own,employee,15000.0,15.27,0.13,1266.61,0.13,1
25,23596.25,rent,employee,63750.0,5.99,0.23,10146.39,0.43,0
26,24719.06,rent,employee,63750.0,13.47,0.21,10134.82,0.41,0
23,26405.94,rent,employee,63750.0,8.88,0.2,10562.38,0.4,0
25,27341.25,rent,employee,63750.0,7.88,0.19,10663.09,0.39,0
24,28431.25,rent,employee,63750.0,12.53,0.19,11088.19,0.39,0
24,28520.62,rent,employee,63750.0,9.33,0.19,11123.04,0.39,0
23,29592.19,rent,employee,63750.0,10.99,0.18,11245.03,0.38,0
21,9634.69,mortgage,employee,13500.0,9.91,0.12,1156.16,0.12,1
23,32190.62,rent,employee,63750.0,13.11,0.17,11910.53,0.37,0
22,33721.25,rent,employee,63750.0,9.63,0.16,12139.65,0.36,0
26,25272.19,rent,employee,63750.0,16.77,0.21,10361.6,0.41,0
23,34137.5,rent,employee,63750.0,10.59,0.16,12289.5,0.36,0
26,35975.62,rent,employee,63750.0,11.49,0.15,12591.47,0.35,0
22,36310.62,rent,employee,63750.0,11.48,0.15,12708.72,0.35,0
25,42998.12,rent,employee,63750.0,10.37,0.12,13759.4,0.32,1
26,65895.62,rent,employee,63750.0,9.88,0.08,18450.78,0.28,1
21,18719.38,rent,employee,63562.5,18.25,0.28,8985.3,0.48,0
24,27322.19,rent,employee,63281.25,6.54,0.19,10655.65,0.39,0
26,9579.38,mortgage,employee,26250.0,6.99,0.23,2203.26,0.23,1
23,9716.25,own,employee,27000.0,8.49,0.23,2234.74,0.23,1
22,13335.0,rent,employee,63000.0,10.99,0.39,7867.65,0.59,0
22,19155.31,rent,employee,63000.0,12.53,0.27,9003.0,0.47,0
22,9632.81,mortgage,employee,6750.0,8.49,0.06,577.97,0.06,1
24,20957.81,rent,employee,63000.0,11.01,0.25,9431.02,0.45,0
22,22870.31,rent,employee,63000.0,14.65,0.23,9834.23,0.43,0
24,22813.12,rent,employee,63000.0,6.54,0.23,9809.64,0.43,0
23,22766.25,rent,employee,63000.0,13.85,0.23,9789.49,0.43,0
26,20516.56,rent,employee,63000.0,12.67,0.26,9437.62,0.46,0
22,9828.75,mortgage,employee,11250.0,9.99,0.1,982.88,0.1,1
22,24942.81,rent,employee,63000.0,13.49,0.21,10226.55,0.41,0
22,22447.5,rent,employee,63000.0,16.77,0.23,9652.42,0.43,0
24,28145.0,rent,employee,63000.0,15.65,0.19,10976.55,0.39,0
26,36686.88,rent,employee,63000.0,12.42,0.14,12473.54,0.34,0
26,36693.75,rent,employee,63000.0,6.17,0.14,12475.88,0.34,0
23,38912.19,rent,employee,63000.0,13.11,0.13,12841.02,0.33,1
24,47260.31,rent,employee,63000.0,12.42,0.11,14650.7,0.31,1
25,9736.25,own,employee,7500.0,14.17,0.06,584.17,0.06,1
23,13768.12,rent,employee,62812.5,15.28,0.38,7985.51,0.58,0
22,17171.56,rent,employee,62812.5,10.75,0.3,8585.78,0.5,0
26,17178.12,rent,employee,62812.5,12.41,0.3,8589.06,0.5,0
23,17734.06,rent,employee,62812.5,11.99,0.3,8867.03,0.5,0
24,9647.5,mortgage,employee,15000.0,11.11,0.13,1254.18,0.13,1
26,16100.94,rent,employee,62812.5,17.58,0.33,8533.5,0.53,0
22,19194.38,rent,employee,62812.5,13.11,0.27,9021.36,0.47,0
23,20509.69,rent,employee,62812.5,11.01,0.26,9434.46,0.46,0
24,20648.12,rent,employee,62812.5,20.0,0.25,9291.66,0.45,0
23,20895.31,rent,employee,62625.0,10.37,0.25,9402.89,0.45,0
25,22480.31,rent,employee,62250.0,14.18,0.23,9666.53,0.43,0
26,26586.88,rent,employee,61968.75,13.92,0.19,10368.88,0.39,0
25,37204.06,rent,employee,61968.75,15.28,0.14,12649.38,0.34,0
22,15451.56,rent,employee,61875.0,10.75,0.33,8189.33,0.53,0
26,18087.81,rent,employee,61875.0,11.01,0.29,8863.03,0.49,0
23,18009.38,rent,employee,61875.0,10.62,0.29,8824.59,0.49,0
22,18257.81,rent,employee,61875.0,8.9,0.28,8763.75,0.48,0
25,9657.19,own,employee,5625.0,6.76,0.05,482.86,0.05,1
25,21275.94,rent,employee,61875.0,12.8,0.24,9361.41,0.44,0
25,21841.88,rent,employee,61875.0,9.32,0.24,9610.42,0.44,0
24,9687.81,mortgage,employee,33750.0,7.14,0.29,2809.47,0.29,1
26,9705.94,own,employee,43125.0,7.88,0.37,3591.2,0.37,0
25,9570.31,own,employee,11250.0,6.76,0.1,957.03,0.1,1
26,31556.88,rent,employee,61875.0,16.77,0.16,11360.48,0.36,0
24,17255.62,rent,employee,61593.75,13.49,0.3,8627.81,0.5,0
24,23130.0,rent,employee,61500.0,10.99,0.22,9714.6,0.42,0
22,10620.31,rent,employee,61125.0,11.01,0.48,7221.81,0.68,0
26,17979.69,rent,employee,60937.5,12.42,0.28,8630.25,0.48,0
21,9664.06,mortgage,employee,3750.0,7.51,0.03,289.92,0.03,1
22,20550.31,rent,employee,60281.25,10.37,0.24,9042.14,0.44,0
25,14891.56,rent,employee,60187.5,17.14,0.34,8041.44,0.54,0
23,11479.38,rent,employee,60000.0,13.23,0.44,7346.8,0.64,0
22,12698.44,rent,employee,60000.0,10.99,0.39,7492.08,0.59,0
26,13435.0,rent,employee,60000.0,6.03,0.37,7657.95,0.57,0
26,9760.94,mortgage,employee,23437.5,15.31,0.2,1952.19,0.2,1
24,13540.31,rent,employee,60000.0,11.71,0.37,7717.98,0.57,0
24,13636.56,rent,employee,60000.0,11.01,0.37,7772.84,0.57,0
23,9688.75,mortgage,employee,17812.5,13.57,0.15,1453.31,0.15,1
21,9655.0,mortgage,employee,10500.0,11.01,0.09,868.95,0.09,1
22,14113.12,rent,employee,60000.0,7.9,0.35,7762.22,0.55,0
25,14488.12,rent,employee,60000.0,12.87,0.35,7968.47,0.55,0
25,15029.69,rent,employee,60000.0,15.65,0.33,7965.73,0.53,0
24,15259.06,rent,employee,60000.0,10.71,0.33,8087.3,0.53,0
22,9729.38,own,employee,22500.0,11.89,0.19,1848.58,0.19,1
25,9709.06,own,employee,18000.0,12.53,0.15,1456.36,0.15,1
25,15324.38,rent,employee,60000.0,11.71,0.33,8121.92,0.53,0
23,15294.38,rent,employee,60000.0,12.99,0.33,8106.02,0.53,0
22,15321.56,rent,employee,60000.0,8.88,0.33,8120.43,0.53,0
21,15391.88,rent,employee,60000.0,11.83,0.32,8003.78,0.52,0
22,13044.38,rent,employee,60000.0,13.24,0.38,7565.74,0.58,0
21,15940.62,rent,employee,60000.0,12.84,0.31,8129.72,0.51,0
24,16245.31,rent,employee,60000.0,11.71,0.31,8285.11,0.51,0
23,9628.44,mortgage,employee,18750.0,9.32,0.16,1540.55,0.16,1
22,9647.81,own,employee,41625.0,9.63,0.36,3473.21,0.36,0
24,16356.88,rent,employee,60000.0,8.9,0.31,8342.01,0.51,0
25,16465.62,rent,employee,60000.0,11.49,0.3,8232.81,0.5,0
25,9747.19,own,employee,5718.75,10.95,0.05,487.36,0.05,1
24,9632.19,mortgage,employee,26250.0,9.32,0.23,2215.4,0.23,1
23,16773.12,rent,employee,60000.0,8.49,0.3,8386.56,0.5,0
24,16907.5,rent,employee,60000.0,7.49,0.3,8453.75,0.5,0
26,9695.62,mortgage,employee,45000.0,12.09,0.39,3781.29,0.39,0
24,9701.25,mortgage,employee,24375.0,11.01,0.21,2037.26,0.21,1
22,14601.88,rent,employee,60000.0,11.54,0.34,7885.01,0.54,0
24,9628.75,mortgage,employee,37500.0,8.0,0.32,3081.2,0.32,1
24,14837.5,rent,employee,60000.0,19.91,0.34,8012.25,0.54,0
22,17174.06,rent,employee,60000.0,10.59,0.29,8415.29,0.49,0
21,9864.38,own,employee,33000.0,9.33,0.28,2762.02,0.28,1
24,14906.25,rent,employee,60000.0,13.06,0.34,8049.38,0.54,0
24,9655.62,mortgage,employee,18750.0,5.79,0.16,1544.9,0.16,1
22,9801.56,own,employee,15000.0,16.49,0.13,1274.2,0.13,1
23,9816.88,own,employee,40500.0,14.59,0.34,3337.74,0.34,0
26,9659.69,own,employee,20250.0,16.49,0.17,1642.15,0.17,1
23,14967.5,rent,employee,60000.0,11.36,0.33,7932.78,0.53,0
25,14859.38,rent,employee,60000.0,14.11,0.34,8024.06,0.54,0
22,9733.44,mortgage,employee,26250.0,6.03,0.22,2141.36,0.22,1
23,18264.06,rent,employee,60000.0,10.0,0.27,8584.11,0.47,0
22,16017.19,rent,employee,60000.0,16.0,0.31,8168.77,0.51,0
25,19072.19,rent,employee,60000.0,17.58,0.26,8773.21,0.46,0
24,9837.5,own,employee,12000.0,15.23,0.1,983.75,0.1,1
23,9793.75,mortgage,employee,4500.0,7.49,0.04,391.75,0.04,1
24,19148.44,rent,employee,60000.0,13.99,0.26,8808.28,0.46,0
25,9853.75,own,employee,4500.0,15.99,0.04,394.15,0.04,1
24,18948.12,rent,employee,60000.0,10.62,0.26,8716.14,0.46,0
22,16836.25,rent,employee,60000.0,16.35,0.3,8418.12,0.5,0
24,19313.12,rent,employee,60000.0,13.85,0.26,8884.04,0.46,0
23,17226.56,rent,employee,60000.0,16.45,0.29,8441.02,0.49,0
21,19794.38,rent,employee,60000.0,15.7,0.25,8907.47,0.45,0
22,20131.88,rent,employee,60000.0,7.9,0.25,9059.34,0.45,0
24,20589.38,rent,employee,60000.0,11.01,0.24,9059.33,0.44,0
22,9782.19,mortgage,employee,15000.0,12.73,0.13,1271.68,0.13,1
25,18644.38,rent,employee,60000.0,11.01,0.27,8762.86,0.47,0
22,21035.62,rent,employee,60000.0,11.01,0.24,9255.67,0.44,0
21,20922.19,rent,employee,60000.0,8.94,0.24,9205.76,0.44,0
21,9779.06,mortgage,employee,24375.0,14.26,0.21,2053.6,0.21,1
22,9796.56,mortgage,employee,26250.0,13.92,0.22,2155.24,0.22,1
25,22086.56,rent,employee,60000.0,11.01,0.23,9497.22,0.43,0
25,19741.88,rent,employee,60000.0,13.98,0.25,8883.84,0.45,0
23,9783.44,own,employee,3750.0,11.48,0.03,293.5,0.03,1
22,9800.0,mortgage,employee,3750.0,11.48,0.03,294.0,0.03,1
22,20001.88,rent,employee,60000.0,12.69,0.25,9000.84,0.45,0
26,22714.69,rent,employee,60000.0,7.49,0.22,9540.17,0.42,0
24,20576.56,rent,employee,60000.0,15.65,0.24,9053.69,0.44,0
26,20581.56,rent,employee,60000.0,14.83,0.24,9055.89,0.44,0
24,9788.12,mortgage,employee,15000.0,16.49,0.13,1272.46,0.13,1
22,23157.5,rent,employee,60000.0,11.01,0.22,9726.15,0.42,0
23,23550.94,rent,employee,60000.0,7.49,0.21,9655.88,0.41,0
23,9801.25,mortgage,employee,18750.0,9.99,0.16,1568.2,0.16,1
23,9893.12,mortgage,employee,29437.5,13.49,0.25,2473.28,0.25,1
22,9851.88,mortgage,employee,26250.0,6.99,0.22,2167.41,0.22,1
22,21778.44,rent,employee,60000.0,17.15,0.23,9364.73,0.43,0
26,9897.81,mortgage,employee,21000.0,11.91,0.18,1781.61,0.18,1
22,21724.69,rent,employee,60000.0,17.27,0.23,9341.62,0.43,0
25,9946.88,mortgage,employee,45000.0,13.47,0.38,3779.81,0.38,0
23,24299.38,rent,employee,60000.0,10.74,0.21,9962.74,0.41,0
24,22330.94,rent,employee,60000.0,19.47,0.22,9378.99,0.42,0
22,24641.88,rent,employee,60000.0,10.37,0.2,9856.75,0.4,0
21,24611.25,rent,employee,60000.0,9.91,0.2,9844.5,0.4,0
24,9847.5,mortgage,employee,5625.0,9.91,0.05,492.38,0.05,1
22,24614.38,rent,employee,60000.0,8.49,0.2,9845.75,0.4,0
22,9970.94,own,employee,13125.0,12.18,0.11,1096.8,0.11,1
22,24730.94,rent,employee,60000.0,7.88,0.2,9892.38,0.4,0
24,22395.0,rent,employee,60000.0,16.45,0.22,9405.9,0.42,0
23,24686.56,rent,employee,60000.0,14.59,0.2,9874.62,0.4,0
22,10069.69,mortgage,employee,42468.75,10.65,0.35,3524.39,0.35,0
22,24712.81,rent,employee,60000.0,13.47,0.2,9885.12,0.4,0
22,22431.88,rent,employee,60000.0,16.32,0.22,9421.39,0.42,0
25,25006.56,rent,employee,60000.0,10.0,0.2,10002.62,0.4,0
22,9951.25,other,employee,11250.0,9.45,0.09,895.61,0.09,1
23,23251.25,rent,employee,60000.0,16.0,0.22,9765.53,0.42,0
23,23764.38,rent,employee,60000.0,14.54,0.21,9743.39,0.41,0
23,24058.75,rent,employee,60000.0,14.42,0.21,9864.09,0.41,0
25,10055.62,mortgage,employee,14343.75,11.71,0.12,1206.68,0.12,1
20,24387.19,rent,employee,60000.0,15.31,0.21,9998.75,0.41,0
24,27347.81,rent,employee,60000.0,13.06,0.18,10392.17,0.38,0
26,28075.94,rent,employee,60000.0,14.84,0.18,10668.86,0.38,0
24,28171.56,rent,employee,60000.0,11.86,0.18,10705.19,0.38,0
26,28545.31,rent,employee,60000.0,17.27,0.18,10847.22,0.38,0
26,10085.31,mortgage,employee,26250.0,10.99,0.22,2218.77,0.22,1
26,10104.38,mortgage,employee,45000.0,11.01,0.37,3738.62,0.37,0
26,28362.5,rent,employee,60000.0,11.01,0.18,10777.75,0.38,0
23,10135.31,mortgage,employee,29250.0,10.59,0.24,2432.48,0.24,1
26,28450.94,rent,employee,60000.0,13.35,0.18,10811.36,0.38,0
23,10087.19,mortgage,employee,18750.0,7.91,0.15,1513.08,0.15,1
24,26229.69,rent,employee,60000.0,11.89,0.19,10229.58,0.39,0
21,7902.81,rent,employee,3750.0,14.26,0.04,1896.68,0.24,1
25,10078.44,own,employee,37500.0,5.79,0.31,3124.32,0.31,1
23,9980.31,own,employee,7500.0,10.36,0.06,598.82,0.06,1
22,10017.5,mortgage,employee,15000.0,9.25,0.12,1202.1,0.12,1
21,10128.12,own,employee,22500.0,5.79,0.19,1924.34,0.19,1
25,9238.44,rent,employee,3750.0,11.49,0.03,2124.84,0.23,1
24,9233.75,rent,employee,3750.0,17.99,0.03,2123.76,0.23,1
23,10051.56,mortgage,employee,37500.0,11.01,0.31,3115.98,0.31,1
21,9203.44,rent,employee,3750.0,10.99,0.03,2116.79,0.23,1
22,9324.69,rent,employee,3750.0,12.84,0.03,2144.68,0.23,1
21,9616.88,rent,employee,3750.0,13.98,0.03,2211.88,0.23,1
26,9609.69,rent,employee,3750.0,14.65,0.03,2210.23,0.23,1
22,9762.5,rent,employee,3750.0,15.95,0.03,2245.38,0.23,1
26,10087.5,own,employee,31875.0,16.45,0.26,2622.75,0.26,1
21,10118.44,mortgage,employee,54375.0,14.61,0.45,4553.3,0.45,0
24,10035.94,mortgage,employee,26250.0,7.74,0.22,2207.91,0.22,1
22,10850.0,rent,employee,3750.0,16.29,0.03,2495.5,0.23,1
25,10781.88,rent,employee,3750.0,7.51,0.03,2479.83,0.23,1
22,10074.69,mortgage,employee,7500.0,7.4,0.06,604.48,0.06,1
22,10853.75,rent,employee,3750.0,10.25,0.03,2496.36,0.23,1
24,10801.56,rent,employee,3750.0,12.53,0.03,2484.36,0.23,1
23,10994.38,rent,employee,3750.0,7.9,0.03,2528.71,0.23,1
22,11125.0,rent,employee,3750.0,7.29,0.03,2558.75,0.23,1
22,10035.62,mortgage,employee,63750.0,12.84,0.53,5318.88,0.53,0
26,11247.19,rent,employee,3750.0,7.74,0.03,2586.85,0.23,1
24,11637.5,rent,employee,3750.0,7.51,0.03,2676.62,0.23,1
21,11521.88,rent,employee,3750.0,10.99,0.03,2650.03,0.23,1
23,11585.94,rent,employee,3750.0,7.49,0.03,2664.77,0.23,1
23,10066.88,mortgage,employee,26250.0,14.93,0.22,2214.71,0.22,1
21,11529.06,rent,employee,3750.0,11.01,0.03,2651.68,0.23,1
22,10169.06,mortgage,employee,1875.0,10.46,0.02,203.38,0.02,1
26,11461.56,rent,employee,3750.0,9.63,0.03,2636.16,0.23,1
25,10009.38,mortgage,employee,37500.0,9.91,0.31,3102.91,0.31,1
22,10106.88,mortgage,employee,18750.0,5.42,0.15,1516.03,0.15,1
25,11597.5,rent,employee,3750.0,12.87,0.03,2667.42,0.23,1
26,10080.62,mortgage,employee,22500.0,11.99,0.19,1915.32,0.19,1
22,10117.81,mortgage,employee,18750.0,7.49,0.15,1517.67,0.15,1
25,12748.12,rent,employee,3750.0,7.29,0.02,2804.59,0.22,1
21,12932.5,rent,employee,3750.0,10.99,0.02,2845.15,0.22,1
22,10026.88,mortgage,employee,45000.0,7.88,0.37,3709.94,0.37,0
21,10096.56,own,employee,28125.0,11.01,0.23,2322.21,0.23,1
26,10191.25,mortgage,employee,37500.0,11.14,0.31,3159.29,0.31,1
23,12909.69,rent,employee,3750.0,10.36,0.02,2840.13,0.22,1
25,12896.56,rent,employee,3750.0,11.86,0.02,2837.24,0.22,1
23,12964.38,rent,employee,3750.0,7.37,0.02,2852.16,0.22,1
23,13380.62,rent,employee,3750.0,11.99,0.02,2943.74,0.22,1
25,13375.62,rent,employee,3750.0,13.98,0.02,2942.64,0.22,1
22,13494.69,rent,employee,3750.0,11.01,0.02,2968.83,0.22,1
25,13322.81,rent,employee,3750.0,11.99,0.02,2931.02,0.22,1
26,11065.31,rent,employee,3750.0,11.28,0.03,2545.02,0.23,1
24,13491.25,rent,employee,3750.0,13.49,0.02,2968.08,0.22,1
22,13479.06,rent,employee,3750.0,13.98,0.02,2965.39,0.22,1
24,10186.56,mortgage,employee,22500.0,8.9,0.18,1833.58,0.18,1
23,13753.12,rent,employee,3750.0,10.99,0.02,3025.69,0.22,1
22,13736.88,rent,employee,3750.0,9.88,0.02,3022.11,0.22,1
22,13877.81,rent,employee,3750.0,8.59,0.02,3053.12,0.22,1
25,10263.75,mortgage,employee,28125.0,8.9,0.23,2360.66,0.23,1
22,13900.0,rent,employee,3750.0,7.68,0.02,3058.0,0.22,1
23,11900.31,rent,employee,3750.0,14.96,0.03,2737.07,0.23,1
25,12271.25,rent,employee,3750.0,19.03,0.03,2822.39,0.23,1
26,14550.94,rent,employee,3750.0,15.27,0.02,3201.21,0.22,1
24,12431.88,rent,employee,3750.0,13.06,0.03,2859.33,0.23,1
23,14684.38,rent,employee,3750.0,11.01,0.02,3230.56,0.22,1
22,10210.31,mortgage,employee,5812.5,11.01,0.05,510.52,0.05,1
21,14690.62,rent,employee,3750.0,14.22,0.02,3231.94,0.22,1
25,13020.31,rent,employee,3750.0,15.57,0.02,2864.47,0.22,1
24,15433.75,rent,employee,3750.0,7.49,0.02,3395.42,0.22,1
22,15280.62,rent,employee,3750.0,7.9,0.02,3361.74,0.22,1
23,15268.75,rent,employee,3750.0,6.03,0.02,3359.12,0.22,1
24,15314.38,rent,employee,3750.0,10.99,0.02,3369.16,0.22,1
22,10149.38,mortgage,employee,3750.0,11.01,0.03,304.48,0.03,1
25,10225.94,mortgage,employee,22406.25,12.99,0.18,1840.67,0.18,1
23,15281.56,rent,employee,3750.0,10.62,0.02,3361.94,0.22,1
24,15295.62,rent,employee,3750.0,6.76,0.02,3365.04,0.22,1
21,13332.5,rent,employee,3750.0,16.45,0.02,2933.15,0.22,1
22,15554.69,rent,employee,3750.0,6.91,0.02,3422.03,0.22,1
22,16052.81,rent,employee,3750.0,9.62,0.02,3531.62,0.22,1
24,16020.62,rent,employee,3750.0,13.16,0.02,3524.54,0.22,1
23,16412.5,rent,employee,3750.0,7.51,0.02,3610.75,0.22,1
25,10116.88,mortgage,employee,15000.0,10.74,0.12,1214.02,0.12,1
21,17270.62,rent,employee,3750.0,7.49,0.02,3799.54,0.22,1
24,17110.0,rent,employee,3750.0,7.4,0.02,3764.2,0.22,1
23,17056.25,rent,employee,3750.0,14.26,0.02,3752.38,0.22,1
25,15598.12,rent,employee,3750.0,15.57,0.02,3431.59,0.22,1
22,18398.75,rent,employee,3750.0,7.29,0.02,4047.72,0.22,1
21,16061.56,rent,employee,3750.0,15.58,0.02,3533.54,0.22,1
25,18610.0,rent,employee,3750.0,7.66,0.02,4094.2,0.22,1
21,18923.44,rent,employee,3750.0,13.49,0.02,4163.16,0.22,1
26,10147.81,mortgage,employee,31875.0,13.23,0.26,2638.43,0.26,1
22,10167.5,mortgage,employee,16500.0,11.49,0.14,1423.45,0.14,1
26,19138.44,rent,employee,3750.0,5.42,0.02,4210.46,0.22,1
23,19443.44,rent,employee,3750.0,7.14,0.02,4277.56,0.22,1
26,20559.06,rent,employee,3750.0,11.71,0.02,4522.99,0.22,1
22,21389.38,rent,employee,3750.0,11.49,0.01,4491.77,0.21,1
22,21982.81,rent,employee,3750.0,11.26,0.01,4616.39,0.21,1
26,24204.69,rent,employee,3750.0,10.75,0.01,5082.98,0.21,1
21,10120.0,own,employee,15000.0,7.51,0.12,1214.4,0.12,1
23,26245.31,rent,employee,3750.0,7.29,0.01,5511.52,0.21,1
24,26627.81,rent,employee,3750.0,8.59,0.01,5591.84,0.21,1
22,27334.06,rent,employee,3750.0,7.88,0.01,5740.15,0.21,1
25,10279.06,mortgage,employee,27000.0,11.71,0.22,2261.39,0.22,1
23,28535.62,rent,employee,3750.0,13.23,0.01,5992.48,0.21,1
24,32959.06,rent,employee,3750.0,13.99,0.01,6921.4,0.21,1
21,10366.25,mortgage,employee,22500.0,14.46,0.18,1865.92,0.18,1
26,36285.94,rent,employee,3750.0,10.36,0.01,7620.05,0.21,1
23,14529.06,rent,employee,4031.25,11.01,0.02,3196.39,0.22,1
23,10305.94,own,employee,22500.0,8.0,0.18,1855.07,0.18,1
23,5640.94,rent,employee,4125.0,11.99,0.06,1466.64,0.26,1
25,13361.88,rent,employee,4125.0,6.76,0.03,3073.23,0.23,1
23,29193.44,rent,employee,4312.5,10.95,0.01,6130.62,0.21,1
24,3970.0,rent,employee,4500.0,7.29,0.09,1151.3,0.29,1
24,10362.5,mortgage,employee,3750.0,12.53,0.03,310.88,0.03,1
23,4445.0,rent,employee,4500.0,6.91,0.08,1244.6,0.28,1
21,10460.0,mortgage,employee,7500.0,6.99,0.06,627.6,0.06,1
24,5196.88,rent,employee,4500.0,11.89,0.07,1403.16,0.27,1
22,5719.06,rent,employee,4500.0,10.37,0.07,1544.15,0.27,1
22,10341.88,mortgage,employee,11250.0,8.32,0.09,930.77,0.09,1
24,5650.94,rent,employee,4500.0,7.29,0.07,1525.75,0.27,1
21,5695.0,rent,employee,4500.0,7.14,0.07,1537.65,0.27,1
23,6131.88,rent,employee,4500.0,14.91,0.06,1594.29,0.26,1
22,10393.12,own,employee,28125.0,11.01,0.23,2390.42,0.23,1
21,6263.12,rent,employee,4500.0,7.49,0.06,1628.41,0.26,1
25,6536.88,rent,employee,4500.0,10.38,0.06,1699.59,0.26,1
24,7040.31,rent,employee,4500.0,11.89,0.05,1760.08,0.25,1
21,10409.38,mortgage,employee,36000.0,13.49,0.29,3018.72,0.29,1
23,7936.56,rent,employee,4500.0,18.25,0.05,1984.14,0.25,1
23,10339.38,own,employee,18750.0,10.65,0.15,1550.91,0.15,1
23,10419.06,own,employee,24000.0,7.9,0.19,1979.62,0.19,1
23,8043.12,rent,employee,4500.0,7.9,0.05,2010.78,0.25,1
22,8491.88,rent,employee,4500.0,5.99,0.04,2038.05,0.24,1
22,10382.81,own,employee,18000.0,11.99,0.14,1453.59,0.14,1
23,10460.0,mortgage,employee,3750.0,15.99,0.03,313.8,0.03,1
23,10219.69,rent,employee,4500.0,14.35,0.04,2452.72,0.24,1
22,10591.56,rent,employee,4500.0,13.06,0.04,2541.98,0.24,1
22,10917.19,rent,employee,4500.0,12.69,0.03,2510.95,0.23,1
22,10506.56,own,employee,40500.0,10.74,0.32,3362.1,0.32,1
21,11712.81,rent,employee,4500.0,9.62,0.03,2693.95,0.23,1
26,10513.44,mortgage,employee,11250.0,5.79,0.09,946.21,0.09,1
22,10528.12,own,employee,29062.5,10.37,0.23,2421.47,0.23,1
26,11707.19,rent,employee,4500.0,10.14,0.03,2692.65,0.23,1
22,12034.69,rent,employee,4500.0,12.21,0.03,2767.98,0.23,1
23,12085.62,rent,employee,4500.0,8.88,0.03,2779.69,0.23,1
24,12550.94,rent,employee,4500.0,13.11,0.03,2886.72,0.23,1
23,10466.25,mortgage,employee,15000.0,9.62,0.12,1255.95,0.12,1
22,10455.0,own,employee,22500.0,6.54,0.18,1881.9,0.18,1
23,12818.44,rent,employee,4500.0,8.32,0.03,2948.24,0.23,1
21,13138.75,rent,employee,4500.0,12.69,0.03,3021.91,0.23,1
26,13077.5,rent,employee,4500.0,9.91,0.03,3007.82,0.23,1
22,13298.44,rent,employee,4500.0,19.29,0.03,3058.64,0.23,1
22,11051.56,rent,employee,4500.0,15.7,0.03,2541.86,0.23,1
26,10479.38,mortgage,employee,11343.75,15.95,0.09,943.14,0.09,1
23,13792.19,rent,employee,4500.0,13.99,0.03,3172.2,0.23,1
24,13849.06,rent,employee,4500.0,11.49,0.03,3185.28,0.23,1
23,13904.06,rent,employee,4500.0,10.37,0.03,3197.93,0.23,1
21,15359.69,rent,employee,4500.0,15.58,0.02,3379.13,0.22,1
22,13045.94,rent,employee,4500.0,14.61,0.03,3000.57,0.23,1
25,15210.94,rent,employee,4500.0,8.0,0.02,3346.41,0.22,1
25,16469.69,rent,employee,4500.0,8.49,0.02,3623.33,0.22,1
25,16435.94,rent,employee,4500.0,9.91,0.02,3615.91,0.22,1
24,10533.44,mortgage,employee,37500.0,11.01,0.3,3160.03,0.3,1
24,10455.0,own,employee,35531.25,8.94,0.28,2927.4,0.28,1
22,17068.75,rent,employee,4500.0,12.68,0.02,3755.12,0.22,1
23,14828.44,rent,employee,4500.0,15.95,0.03,3410.54,0.23,1
25,18362.19,rent,employee,4500.0,12.68,0.02,4039.68,0.22,1
22,10401.88,mortgage,employee,45000.0,11.01,0.36,3744.68,0.36,0
22,10475.31,mortgage,employee,18750.0,12.18,0.15,1571.3,0.15,1
25,20909.06,rent,employee,4500.0,11.58,0.02,4599.99,0.22,1
23,22021.56,rent,employee,4500.0,15.23,0.02,4844.74,0.22,1
23,22328.44,rent,employee,4500.0,11.71,0.02,4912.26,0.22,1
24,10471.56,mortgage,employee,28125.0,10.39,0.22,2303.74,0.22,1
25,22775.94,rent,employee,4500.0,7.66,0.02,5010.71,0.22,1
23,22894.38,rent,employee,4500.0,11.01,0.02,5036.76,0.22,1
22,37954.38,rent,employee,4500.0,8.59,0.01,7970.42,0.21,1
24,3944.38,rent,employee,4875.0,12.73,0.1,1183.31,0.3,1
26,15710.0,rent,employee,4875.0,7.9,0.03,3613.3,0.23,1
24,17224.38,rent,employee,4875.0,13.61,0.02,3789.36,0.22,1
26,19071.88,rent,employee,4875.0,6.99,0.02,4195.81,0.22,1
22,20539.06,rent,employee,4875.0,14.27,0.02,4518.59,0.22,1
25,10426.88,other,employee,30000.0,15.05,0.24,2502.45,0.24,1
24,24216.25,rent,employee,4875.0,13.49,0.02,5327.58,0.22,1
25,33603.12,rent,employee,4875.0,10.59,0.01,7056.66,0.21,1
25,9258.75,rent,employee,4968.75,13.49,0.04,2222.1,0.24,1
24,10012.5,rent,employee,4968.75,12.87,0.04,2403.0,0.24,1
24,16933.44,rent,employee,4968.75,10.0,0.02,3725.36,0.22,1
26,10611.56,mortgage,employee,10312.5,9.63,0.08,848.92,0.08,1
